date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Tue Oct 31 2017,Anonymous,,Former Employee ,Turkcell Marketing,0,"Turkcell was the leading operator in the region, but unfortunately due to bad management decisions, we dont get the leading operator sense anymore.
","needs to be more flexible on timing of products
Advice to Management
Agile
Helpfu","Agile
Helpfu",2.0,4.0,2.0,3.0,5.0,2.0,Recommends,Neutral Outlook,No opinion of CEO
Fri Oct 13 2017,Anonymous,Istanbul,Current Employee ,Lead,0,"Working hours, environment, friendly people
","Continuous reorganization, low annual raise
Helpfu",,5.0,5.0,5.0,2.0,5.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Tue Oct 24 2017, Internal Audit,Istanbul,Former Employee ,Very good conditions for the country,0,"A lot of benefits, good working conditions, smart colleagues, big company means a lot of different kind of works so that you can improve yourself
","A lot of stress, a lot of deadlines, a lot of “high important” issues, a lot of extra working times with no extra payment
Advice to Management
The stress level should be decreased, so that the performance can be improved. In long term, losses can be irreversible.
Helpfu","The stress level should be decreased, so that the performance can be improved. In long term, losses can be irreversible.
Helpfu",4.0,2.0,4.0,4.0,5.0,5.0,Recommends,Positive Outlook,No opinion of CEO
Tue Oct 24 2017,Anonymous,,Current Employee ,Business Analyst,0,"benefits, income warranty, the head office building.
","no initiate, hierarchical, internal process is too long
Helpfu",,3.0,3.0,2.0,3.0,4.0,3.0,No opinion of CEO,,
Wed Oct 18 2017,N/A,Istanbul,Network Engineer in Istanbul,Network Engineer,0,"Flexible work environment and modern work flow. . . . . . . . . Enjoyable activities included holidays and snacks. Fruit serving every day is cool
","Desicions are made randomly without planning. Need to bu equal to all departments according to work importance work flow and workload
Advice to Management
Should find a way for better management
Helpfu","Should find a way for better management
Helpfu",4.0,4.0,4.0,3.0,5.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Fri Sep 29 2017, Security Access Services Administrative,Istanbul,Current Employee ,Security Access Services Admin,0,"Amazing workplace for engineers- treats all people equally.innovative and competitive for employees
","Morning start time is too early if working hours are set according to city conditions
Helpfu",,5.0,5.0,3.0,4.0,5.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Sat Oct 07 2017, Manager,Istanbul,Current Employee ,Manager,0,"Best place to work in Turkey
","Not so much problems. Generally working in Turkcell is fine.
Helpfu",,4.0,2.0,3.0,4.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Thu Oct 05 2017,Anonymous,,Current Employee ,Title,0,"working environment and good friendship
","too many people in office
Helpfu",,4.0,4.0,3.0,3.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Tue Oct 03 2017, Radio Network Planning and Optimization Engineer,Ankara,Current Employee ,About Turkcell,0,"- To see the effects of your work in life almost immediately
- Learn data analysis and use it for better quality in the network
- Always be in touch with technology
","Lots of field visits, too much conversations with people, lots of documents to fill.
Helpfu",,4.0,4.0,3.0,4.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Sun Oct 01 2017,Anonymous,,Former Employee ,Good,0,"Great working environment and stuff
","Nothing much to declare really
Helpfu",,3.0,,,,,,,,
Tue Sep 12 2017,Anonymous,,Current Employee ,Turkcell,0,"sallary, good oppurtunity for working
","Istanbul is the crowed city
Helpfu",,5.0,4.0,4.0,4.0,5.0,5.0,Recommends,Positive Outlook,
Mon Sep 25 2017, Senior Software Developer,Istanbul,Current Employee ,A telecom,0,"Confortable, Opportunity to work in some projects.
","There is no career progression.
Advice to Management
Should have a close following with the employee.
Helpfu","Should have a close following with the employee.
Helpfu",4.0,4.0,4.0,3.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue Sep 19 2017, Expert Business Analyst,Istanbul,Current Employee ,expert analyst,1,"free, flexiable office hours, you are free to persuade your managers since most of them are already empty cup, missionary company
","if you are an innovative person you ll have hard times, technically incapable and unexperienced management teams, non visionary
Advice to Management
learn to lead
Helpful (1","learn to lead
",2.0,1.0,1.0,4.0,4.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Fri Oct 06 2017,Anonymous,,Former Employee ,It was a big disappointment for me,1,"It is a leader company in turkey, so it has much money to fullfill good ideas.
","It is not a fair company
Advice to Management
They have to give importance their employees
Helpful (1","They have to give importance their employees
",1.0,1.0,3.0,3.0,3.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Fri Aug 25 2017,Anonymous,,Former Employee ,Customer Experience,0,"All employees got good benefits
","There is a Harsh competition in the working environment
Helpfu",,5.0,,,,,,,,
Tue Sep 05 2017, Director of Sales and Marketing,Istanbul,Former Employee ,SALES MANAGER,0,"Turkish Leader Gsm Operator, a high prestige company to work and for you business life, a good reference for you resume and your work history
","New board and c level managers are not enough qualified and not open mind like before. Sector is not exciting like before. There is no new product and ideas to improve your self. The company lost calture and values
Helpfu",,3.0,3.0,2.0,3.0,4.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Sat Sep 23 2017, Enterprise Risk Management Specialist,Istanbul,Former Employee ,Enterprise Risk Management,1,"Good additional benefits and bonuses in addition to your salary.
","Full of AKP minded people, if you are not an ultra conservative, get away from Akcell!
Advice to Management
Claim your independence from the government if you have a honor!
Helpful (1","Claim your independence from the government if you have a honor!
",1.0,1.0,2.0,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sun Aug 27 2017, Senior Software Engineer,Istanbul,Current Employee ,senior software engineer,1,"benefits, brand name, workplace in center of city
","competition in workplace, no career path, no new technologies
Advice to Management
give more power to employees and trust them. appreciate the success.
Helpful (1","give more power to employees and trust them. appreciate the success.
",3.0,3.0,3.0,3.0,4.0,3.0,Doesn't Recommend,,No opinion of CEO
Tue Aug 29 2017, Human Resources Division Manager,Minsk,Former Employee ,Very generous employer,0,"Generous TotalCompensation package, agility, many professionals working on managerial positions
","Sometimes messy in decision making
Helpfu",,4.0,3.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,
Fri Aug 25 2017, Human Resources Business Partner,Minsk,Current Employee ,Good place to start,0,"Good company to start with, continuous learning and mentoring
","There is no place for creativity and ideas, very strict business flow
Helpfu",,4.0,2.0,5.0,3.0,5.0,5.0,Recommends,,
Tue Aug 15 2017, Expert Software Developer,,Former Employee ,No job security / Unsafe place to work,4,"-Big intimidating brand name 
-Nice office and perks
-Great place to work if you are the supporter of authoritarian regime in Turkey
","-Average salary (Junior/Senior)
-Controlled entirely by the government 
-No job security, people are in constant stress and wonder who will be the next victim due to his private opinions 
-HR completely outsourced to a 3rd Party named as ""Mental HR"", who is working unofficially to spy and profiling for government
-Skilled engineers and managers are leaving due to toxic political environment
Advice to Management
-Advice for the managers who still have some piece of dignity and honor, be patient and record every illegal action forced by the authorities and put into action by your peers. Things might change one day and Turkcell can be great again.
Helpful (4","-Advice for the managers who still have some piece of dignity and honor, be patient and record every illegal action forced by the authorities and put into action by your peers. Things might change one day and Turkcell can be great again.
",2.0,4.0,1.0,2.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Thu Aug 10 2017, Technical Product Manager,Istanbul,Current Employee ,"Takes very long time to move forward in your career, maybe impossible",0,"Facilities are great. Comfortable work environment. People are respectful to each other.
","HR does not make any career plans for employees. What they do is announcing fancy plans each year but no realization.
Advice to Management
No progress can be made by this HR structure. Employ fresh and talented people to HR positions. Except for a few, they are degenerated.
Helpfu","No progress can be made by this HR structure. Employ fresh and talented people to HR positions. Except for a few, they are degenerated.
Helpfu",4.0,5.0,3.0,3.0,3.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Sun Aug 06 2017,Anonymous,,Current Employee ,Software Engineer,2,"Good Reputation, Extra Benefits, Bonuses
","Inadequate career opportunities, hard to improve yourself
Helpful (2",,3.0,3.0,1.0,2.0,4.0,2.0,,,
Mon Aug 07 2017,Anonymous,,Current Employee ,New Trcell,0,"solid company and good achievements are always rewarded
","company vision is changing in negative
Helpfu",,4.0,,,,,,Doesn't Recommend,Neutral Outlook,Approves of CEO
Mon Aug 07 2017, Product Manager,Küçükyalı,Former Employee ,Product Owner,0,"Shuttle, campus life, competitive salary, complimentary fruit and breakfast, the last tech gadgets
","Started to being managed by the conservative government. Organizational structure always changes.
Helpfu",,3.0,3.0,2.0,4.0,4.0,2.0,Recommends,Positive Outlook,No opinion of CEO
Sun Aug 06 2017,Anonymous,,Current Employee ,Software Engineer,0,"Bonus, flex menu benefits, lunch, service
","no office otopark, overload work times
Helpfu",,3.0,3.0,1.0,2.0,3.0,1.0,,,
Thu Jul 13 2017,N/A,, ,Not bad at all,0,"A really good company to work for
","the new location is not that convenient
Helpfu",,5.0,3.0,4.0,5.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sun Jul 16 2017, Engineering Manager,Istanbul,Current Employee ,Great place to work,0,"flexible benefit pack, opportunities for engineers to learn new things and technologies
","directors who cannot remove the pressure of top management
Helpfu",,4.0,2.0,5.0,4.0,5.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Sat Jul 15 2017, IT Auditor,Istanbul,Current Employee ,Senior IT Auditor,0,"Benefits are good. Food tickets, life insurance help
Work environment
Salary
Working at home
","In control of current government
Helpfu",,4.0,4.0,2.0,4.0,4.0,2.0,Recommends,Positive Outlook,Disapproves of CEO
Wed Jul 26 2017, Senior Lawyer,Kiev,Former Employee ,senior lawyer,1,"medical insuarance for all family
","location , management style, carear development
Helpful (1",,1.0,3.0,3.0,1.0,1.0,1.0,Recommends,Neutral Outlook,No opinion of CEO
Fri Jun 09 2017, Senior Mobile IP Core Operations Engineer,Istanbul,Current Employee ,senior mobile ip core operations engineer,0,"second importanr service provider in country
","Very high stress levels will come out of this job
Helpfu",,5.0,,,,,,,,
Thu Jun 22 2017,Anonymous,,Current Employee ,Analyst at Turkcell,0,"Technology, high salary, comfortable, innovative
","Difficulties in changing working departments
Helpfu",,4.0,3.0,5.0,3.0,4.0,4.0,Recommends,,Approves of CEO
Mon Jun 19 2017, Senior Auditor/Internal Fraud and Ethics Process Specialist,Istanbul,Current Employee ,Senior Auditor,0,"Salary, 4 days mobile working in a month
","Management, HR policies, non professional environment
Helpfu",,3.0,,,,,,Doesn't Recommend,,
Thu Jun 08 2017,Anonymous,,Current Employee ,Software Development Engineer,1,"very good benefit packages offered.
","no real self improvement chances with that much work load.
Helpful (1",,3.0,2.0,4.0,4.0,5.0,2.0,Positive Outlook,,No opinion of CEO
Mon Jun 05 2017, Software Architect,Istanbul,Former Employee ,Senior Software Engineer,1,"There is hardly any work to be done
","Makes you rusty and softens your skills
Helpful (1",,3.0,,,,,,,,
Tue May 23 2017, Senior Analyst,Istanbul,Current Employee ,Turkcell,0,"Home office 4 /month, Flexible work hours
","Too much work for less people
Advice to Management
Management is fair
Helpfu","Management is fair
Helpfu",5.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Jun 04 2017, Senior Specialist,,Current Employee ,Senior Specialist,1,"Flexible work hours and home office once in a week
Friendly environment
Young, energetic and smart people
Growing industry
","No career plan 
Not an independent business entity for last few years, it's like a government office
 Too less wage increase (below inflation)
Helpful (1",,3.0,5.0,4.0,1.0,2.0,2.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Sat May 06 2017,Anonymous,,Current Employee ,The best place to work in Turkey,0,"Flexible working hours. Good culture. Good people. Relaxed working environment.
","Top Management is chosen by the Turkish politicians.
Advice to Management
Don't lose the valuable people.
Helpfu","Don't lose the valuable people.
Helpfu",5.0,5.0,4.0,3.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Fri May 19 2017, Engineer,Ankara,Current Employee ,Good,0,"Good equipments to work with
Not petty about small things ilke hotel or flight, events to make employee to feel valuable
Incredibly valuable company to have it in resume
","Some departments are too specific because of the business area(telecommunication sector), too slow - too difficult to promote, poor talent evaluation
Helpfu",,4.0,5.0,3.0,3.0,4.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Sun May 14 2017, Senior Product Marketing Manager,Istanbul,Former Employee ,Used to be the pinnacle of innovation,1,"Environment, people striving to achieve world class results in a developing country setting.
","Boardroom battles led to Government intervention that led tohe company become ""Turkish"" rather than ""World Class""
Advice to Management
Make the company world class again.
Helpful (1","Make the company world class again.
",3.0,3.0,2.0,3.0,4.0,2.0,Doesn't Recommend,Positive Outlook,Disapproves of CEO
Fri May 12 2017,N/A,, ,General Info,0,"Very good chance to grow your network. Lots of carrier improvement opportunities.
","Lacks flexibility because of being such a large corporation. Takes to much time end effort to launch a project.
Helpfu",,4.0,,,,,,,,
Sat May 06 2017,Anonymous,"Maltepe, Istanbul",Former Employee ,Good for the overall country,0,"It has alternative bonuses for employees
","Lots of inefficiencies for overall activities
Advice to Management
Need to focus about utilizing resources.
Helpfu","Need to focus about utilizing resources.
Helpfu",4.0,4.0,3.0,3.0,4.0,2.0,Recommends,Neutral Outlook,Disapproves of CEO
Sun May 07 2017, Data and Security Support Engineer,"Maltepe, Istanbul",Current Employee ,Data and Security Support Engineer,0,"- High salary compared to other telecommunications companies in country
- Half-flexible work hours depending on departments, 4 days home office a month, bonuses, awayday organizations
- Trainings both for career and social life
- Fruits everyday :)
- Free access to gym
","- Bonuses are calculated based on gross, it shrinks the salary you get for the following 2 months after bonus month
Helpfu",,4.0,4.0,4.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Apr 20 2017,Anonymous,,Current Employee ,Nice place to work,0,"really good location and place to work
","there are lots of rules for regulations
Helpfu",,5.0,4.0,4.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Fri Mar 24 2017, Sales Operations Specialist,Istanbul,Current Employee ,sales operation specialist,0,"Professional management
High income
Good working environment
","No personal development potential
Long working hours
Helpfu",,3.0,3.0,4.0,2.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Thu Mar 16 2017,N/A,, ,Neutral,1,"Working hours, learning opportunities for different skills
","not safe work guarantee due to political issues, conservative, unskilled managers, bad strategies, clientelism, low income
Helpful (1",,3.0,4.0,1.0,4.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Tue Mar 07 2017,Anonymous,Istanbul,Former Employee ,strings attached...,1,"Paying in time ...you can go to the Moscue anytime if you are a strong Islam, in fact it is advised to do so. Free transportation to the nearest Moscue available. You can leave any meeting or important work study without any question asked if its prayer time...
","..big brother is watching you.
Advice to Management
Love you guys...
Helpful (1","Love you guys...
",2.0,1.0,1.0,3.0,3.0,1.0,Recommends,Positive Outlook,No opinion of CEO
Mon Mar 06 2017, Business Analyst,Istanbul,Current Employee ,"not good, not bad",0,"good benefits, good people, business processes work well.
","hard to change something, lack of experienced people, lack of career opportunities
Advice to Management
try to train (invest) not only newbies but also oldies
Helpfu","try to train (invest) not only newbies but also oldies
Helpfu",4.0,3.0,4.0,2.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Fri Mar 24 2017, Expert Product Manager,Istanbul,Former Employee ,"Not a public company anymore, under full control of government",4,"-The office is great, benefits, perks and compensation is not bad.
-Still some great staff left from the times of previous CEO, trying to keep up the mood.
-Company sends the staff to global events to follow the latest technology.
","-Board is under full control of Turkish government starting from 2013, no more a true public company, but state owned.
-All the CXOs have been forced to quit and replaced with ruling party(AKP) supporters. 
-Skilled people left the company and many more in line, as Turkcell has become a governmental instutition with increasingly toxic company culture from top to the bottom.
-Hiring process is completely outsourced to a consultancy firm, Mental HR, which is founded by the relatives of the president Erdogan.
-Hundreds of people laid off without any reason due to political concerns of ruling party AKP in 2016.
-Previous CEO, Sureyya Ciliv was a visionary leader, trying to create the ""Google"" of Turkey, with a great emphasis on innovation and R&D. Current one is merely a business man, who only cares about quarterly results and acting as the agent of government.
Advice to Management
In any case, the government will not get hands off this company, because they are providing sponsorship to pro-government foundations, letting tenders to pro-government 3rd party companies, and filling managerial positions with untalented pro-government people. The pie is too big and too sweet. The corruption already started and downfall is inevitable, already lost a great market share in the last couple of years to Vodafone. Turkcell will become a farm of government, similar to TurkTelekom or Turkish Airlines sooner or later. My advice to the next Turkish government will be getting hands off the board, and let this company be great again.
Helpful (4","In any case, the government will not get hands off this company, because they are providing sponsorship to pro-government foundations, letting tenders to pro-government 3rd party companies, and filling managerial positions with untalented pro-government people. The pie is too big and too sweet. The corruption already started and downfall is inevitable, already lost a great market share in the last couple of years to Vodafone. Turkcell will become a farm of government, similar to TurkTelekom or Turkish Airlines sooner or later. My advice to the next Turkish government will be getting hands off the board, and let this company be great again.
",1.0,4.0,1.0,1.0,3.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Mon Feb 27 2017,Anonymous,,Former Employee ,Good place,0,"Investing in people, qualified employees
","To get promotion, you must be a man of a director!
Helpfu",,4.0,3.0,4.0,4.0,4.0,2.0,Recommends,Positive Outlook,
Wed Feb 22 2017,Anonymous,,Former Employee ,Human Resources Professional,0,"Fast-paced environment, budgets in abundance, and tech savy organization
","Culture change, no talent anymore
Advice to Management
Be aware of and keep the real talent
Helpfu","Be aware of and keep the real talent
Helpfu",3.0,1.0,1.0,2.0,4.0,2.0,Doesn't Recommend,Positive Outlook,Approves of CEO
Sat Feb 18 2017, Sales Manager,,Current Employee ,Business Unit Manager,1,"Middle salary level, C&B package
","insane management, poor strategy, corrupted, no business orientation
Advice to Management
Go back to Turkey and never get back
Helpful (1","Go back to Turkey and never get back
",2.0,2.0,1.0,2.0,2.0,1.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Mon Feb 13 2017,N/A,, ,Company Snapshot,1,"Corporate Environment, Satisfactory Benefit Packages
","Downtrend changing in Management, Though Sector
Helpful (1",,4.0,3.0,4.0,4.0,4.0,2.0,,,
Sat Feb 11 2017, Analyst,Istanbul,Former Employee ,Turkcell is one of the good companies in TR,1,"Turkcell is one of the best companies in Turkey, with above average compensation and benefits, nice environment and a little flexibility for working hours
","The performance evaluations are not great as also the case for many other companies, therefore career development is somewhat lacking and many bright people leave the company
Government influence has increased a lot recently with a lot of the senior management leaving the company
Advice to Management
Retain company values and skilled employees
Don't be the back garden of government and politics
Continue having a good impact and being a proud brand for the Turkish people
Helpful (1","Retain company values and skilled employees
Don't be the back garden of government and politics
Continue having a good impact and being a proud brand for the Turkish people
",4.0,4.0,4.0,3.0,4.0,4.0,Recommends,Negative Outlook,
Sun Feb 12 2017,Anonymous,,Current Employee ,Good company bad times,0,"Pays well, rich resources, visionary, pioneering, high brand value.
","In league with and manipulated by the recent political power house. Very hard work on occasion.
Helpfu",,4.0,3.0,2.0,4.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sat Feb 11 2017, Senior Core Engineer,,Current Employee ,Core Engineer,0,"if you want to improve your skills .

Benefit,Launch Ticket
","Some times it should be stressful
Helpfu",,4.0,4.0,4.0,4.0,,,,,
Fri Jan 27 2017, Campus Team Leader,Ankara,Former Employee ,Gnctrkcll Campus Team Project,0,"Turkcell is well known and leader firm, it was not to hard present brand and products. The firm also has powerful and balanced management on employees. Turkcell has academy that ensure creative orientations to employees for their progressive processes. Also the firm is widen employees social life with its own sponsorships (concerts, fests, match tickets etc.) .
","High targets and keeping up quality on top can be hard for employees sometimes.
Advice to Management
My only advice to Turkcell is ''Keep up trust and faith to youth.''
Helpfu","My only advice to Turkcell is ''Keep up trust and faith to youth.''
Helpfu",5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Feb 07 2017, TPM,Istanbul,Former Employee ,good benefits and work-life balance,1,"hands-down the best benefits you can ever ask for and quiet chill as a workplace
","HR is disfunctional and even worse stands as a barrier for the skilled talent to get in.
Advice to Management
keep getting rid of remaining useless trouble makers
Helpful (1","keep getting rid of remaining useless trouble makers
",4.0,5.0,4.0,4.0,5.0,4.0,Doesn't Recommend,Positive Outlook,Approves of CEO
Thu Feb 09 2017,Anonymous,,Current Employee ,Turkcell,0,"Good environment, dynamic, lots of extra benefits
","exhausting, a lot of competition between employees
Helpfu",,4.0,,,,,,,,
Thu Feb 09 2017,N/A,, ,Software Engineer,0,"Confortable work environment, large teams, prestigious company, good health benefits with a dietitian, nice work ethic.
","Some internal processes takes forever.
Helpfu",,4.0,,,,,,,,
Thu Feb 09 2017,Anonymous,N/A,Former Employee ,Lot of perception management & politics,0,"Abundant ressources
","Perception is more valuable then merit
Helpfu",,3.0,,,,,,Recommends,,Approves of CEO
Wed Feb 08 2017, Senior Technical Product Manager,Istanbul,Current Employee ,Goog place to work,0,"Internationally well known company with many opportunities. Still number one in fringe benefits.
","Continous organizational changes due to political changes etc. affect the concentration and motivation deeply.
Advice to Management
The company should be more away from the political issues.
Helpfu","The company should be more away from the political issues.
Helpfu",3.0,3.0,2.0,3.0,4.0,3.0,Recommends,Negative Outlook,Approves of CEO
Wed Feb 08 2017,Anonymous,,Former Employee ,Not bad,0,"Prestige, career opportunities.
It helps you gain more experience
","There is not work life balance.
Its location is far away.
Helpfu",,2.0,1.0,,,,,,,
Wed Feb 08 2017, Corporate Sales Manager,,Current Employee ,Not so instutionalized,0,"Quality of training provided, good salary
","Long working hours, performance reviews not objective
Advice to Management
A more objective performance system.
Helpfu","A more objective performance system.
Helpfu",2.0,1.0,3.0,2.0,3.0,2.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Sat Jan 28 2017, Senior Software Engineer,Istanbul,Former Employee ,Getting worse...,1,"Oldies still believes this company who are working still there
Always better option than Bank ITs
Offers rich cousine for developers
","It's affected by political factors too much in the past few years
Salaries are not attractive now against competitors
Inconsistent promotions
developers seem more worthless than others 
waste times with redundant meetings
Helpful (1",,4.0,4.0,3.0,2.0,4.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sat Jan 21 2017, Senior Software Developer,Istanbul,Current Employee ,turkcell,1,"flexi menu and prims, work hours are between 7.30-4.30 which gives you a lot of time to have a life except work
","does not provide options for your career path, salary raises are so low.
Advice to Management
be as it used to be
Helpful (1","be as it used to be
",4.0,5.0,2.0,1.0,3.0,2.0,Negative Outlook,,Disapproves of CEO
Mon Jan 02 2017,N/A,Istanbul,Business Analyst in Istanbul,Analyst,1,"Best Telecom company in Turkey
","Falling apart with the new management
Helpful (1",,5.0,5.0,5.0,3.0,5.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Wed Jan 18 2017," Please Select Region, State Or Province",Istanbul,Former Employee ,Business Analyst,0,"Benefits like free mobile line&phone; discounts in lots of brands
Big scale projects
Lovely work environment
","Unnecessary stress created by management
Limited promotion opportunities
Old-fashioned employees that you dont know what they are doing
Politics inside the company
Advice to Management
Try to create opportunities for employees
Follow trends in IT
Helpfu","Try to create opportunities for employees
Follow trends in IT
Helpfu",4.0,3.0,3.0,2.0,4.0,1.0,Disapproves of CEO,,
Sun Jan 15 2017,Anonymous,,Former Employee ,Good but not best,0,"Competitive salary, strong side benefits
","Promotion is all but impossible
Helpfu",,3.0,3.0,4.0,1.0,5.0,2.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Tue Dec 27 2016,Anonymous,,Current Employee ,Leading telecommunication company in Turkey,0,"Great place to work, highly talented people, great benefits, flexible working, has its own academy, lots of social activities,
","Its is really hard to say but you might find you a stressful environment sometimes due to a lot of things needs to be done on time
Helpfu",,5.0,4.0,4.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Jan 09 2017,N/A,, ,Not that bad,0,"Not bad work conditions at all
","Lot of talk with people
Helpfu",,4.0,,,,,,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Mon Jan 30 2017,N/A,, ,*,0,"Good salary .Good salary Good salary
","Bad environment. *** *** ***
Advice to Management
Try to more productive *** *** ***
Helpfu","Try to more productive *** *** ***
Helpfu",1.0,,,,,,,,
Thu Dec 22 2016, Developer,Istanbul,Former Employee ,One of top 5 companies in Turkey,0,"Transportation, private health assurance, flexiable compensations & benefits
","Time restrictions, salary injustice, political issues in last years
Helpfu",,4.0,3.0,4.0,3.0,5.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Mon Dec 19 2016,N/A,, ,vcbcvbcvb,0,"good benefits and salary opportunity
","no human quality and vision in most of the employees
Advice to Management
no
Helpfu","no
Helpfu",3.0,2.0,3.0,2.0,4.0,2.0,Recommends,,Disapproves of CEO
Thu Dec 15 2016, Senior Software Engineer,Istanbul,Current Employee ,Working in a big corporate,0,"* The development process are well defined
* Adapts new techniques and project management styles
","* Yearly organization changes according to that year's goals
* Tight deadlines in new product deadlines to fit the sales goals
Helpfu",,4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Tue Nov 29 2016,N/A,, ,product marketing manager,0,"best company at that time to work for
","shareholder structure is conflicting a little
Helpfu",,5.0,4.0,4.0,4.0,4.0,4.0,Doesn't Recommend,,Disapproves of CEO
Mon Dec 12 2016,N/A,, ,Engineer,0,"Good environment to get experience and knowledge
","Corrupted company and management unfortunately
Advice to Management
Be faithfull
Helpfu","Be faithfull
Helpfu",4.0,3.0,4.0,3.0,5.0,3.0,,,
Wed Dec 07 2016, Senior Software Engineer,Istanbul,Former Employee ,Used to be an excellent R&D company,2,"Has been the market leader for so long
Established company culture
Market driven
Over average people (used to be)
","Bad management
Lack of technology oriented business
Too much politic influence
Advice to Management
Keep politics and religion out of the business
Invest more on technology
Invest more on people
Helpful (2","Keep politics and religion out of the business
Invest more on technology
Invest more on people
",3.0,4.0,3.0,3.0,4.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Thu Dec 01 2016,N/A,,Senior Software Developer ,Best place to work in Turkey,0,"Good salary, innovative company, great culture.
","I have no comments yet.
Helpfu",,4.0,4.0,5.0,4.0,4.0,4.0,Recommends,Neutral Outlook,Disapproves of CEO
Fri Nov 25 2016,Anonymous,,Current Employee ,One of the Best in Turkey,0,"Tsag, benefits, high salary, new office, flex menu, good relationship, no unpolite manner, one of the largest research and development companies in Turkey,
","political, very crowded, everybody is specialized on only one little application or process. They are not aware of what is going around
Helpfu",,4.0,5.0,4.0,3.0,4.0,1.0,Recommends,,Disapproves of CEO
Sun Nov 20 2016,Anonymous,,Current Employee ,Senior Product Manager,0,"is the biggest GSM Operator
","it has not international view
Helpfu",,4.0,,,,,,,,
Wed Nov 16 2016,Anonymous,Istanbul,Current Employee ,Good company,0,"Energetic company, stable financial status, innovative approach.
Highly quality and customer focus
","Extreme Quality and customer focus creates stress
Advice to Management
it is well managed. try to remove some stress
Helpfu","it is well managed. try to remove some stress
Helpfu",4.0,3.0,3.0,4.0,4.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Fri Nov 11 2016,Anonymous,Istanbul,Current Employee ,Senior product manager,0,"Best place to work
innovative hr strategies
","Political influence
Latest more hierarchy of stucture
Advice to Management
Better to have the vision to be more a tech company
Helpfu","Better to have the vision to be more a tech company
Helpfu",3.0,4.0,3.0,3.0,2.0,2.0,Recommends,Neutral Outlook,Disapproves of CEO
Fri Nov 11 2016,Anonymous,,Current Employee ,Still good; but deteriorating company culture,0,"Good pay, telecom sector, trainings, among one of the largest companies
","Company culture and management have changed dramatically in the last few years.
Helpfu",,3.0,4.0,1.0,3.0,4.0,1.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Sun Nov 06 2016,Anonymous,,Former Employee ,UX/UI Designer,0,"Good work environment, in-company training,
","Unbalanced work hours, no certain career path, employee turnover
Advice to Management
Please listen employees more
Helpfu","Please listen employees more
Helpfu",3.0,3.0,3.0,3.0,3.0,2.0,Recommends,Neutral Outlook,No opinion of CEO
