date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Sat Jun 11 2016,N/A,Ankara,Senior Design Engineer in Ankara,design engineer,0,"Good research and development. Labs are full equipped. Colleagues are friendly most of the time. Master and Ph.D. studies are encouraged.
","Career opportunities are poor, the plant is good but the city is boring. Over time work is expected most of the time. Poor work life balance.
Advice to Management
Design and R & D engineers should be valued more. Management should be more professional and flexible. Hierarchy should be decreased.
Helpfu","Design and R & D engineers should be valued more. Management should be more professional and flexible. Hierarchy should be decreased.
Helpfu",4.0,3.0,4.0,4.0,3.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Tue May 31 2016, Project Manager,Ankara,Current Employee ,12 years of experience with engineering and project management.,0,"Good working environment. Good salary in ankara among other companies or sectors. Everyone around are from reputable universites. They are clever and wasy to work.
","No carrier development opportunities or structured promotion / raise alternatives. Sector is slow and easy to get bored. Different approaches to grad programs from university even everybody doing the same job
Advice to Management
Change the management style.
Helpfu","Change the management style.
Helpfu",4.0,4.0,4.0,1.0,4.0,2.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Fri Apr 15 2016,N/A,,Senior Software Engineer ,software engineer,0,"Pays really well, good benefits, overtimes are rare.
","Bureaucracy is overwhelming. Management's culture is somehow inherited from army since it is a army affiliated company, it is no surprise. 

Careerwise as a software engineer, your exposure to the new technologies is limited and depends on the project that you work on. 

It is a good paying comfort zone for most of the people, for most people it becomes a 9 to 5 job, people lose their ambitions etc. After working 3-4 years here, then landing a better paying competitive job becomes impossible, because:

a) Aselsan pays software engineers way above the market average
b) After working 3-4 years in Aselsan, most of the software engineer's skilset might become very outdated, especially if they are not working on the side projects.
Advice to Management
Focus on Innovation, you guys hire the most talented engineers, use them with their full potential.
Helpfu","Focus on Innovation, you guys hire the most talented engineers, use them with their full potential.
Helpfu",4.0,5.0,2.0,4.0,5.0,2.0,Recommends,Positive Outlook,Disapproves of CEO
Mon Apr 04 2016,N/A,, ,average internship programme,0,"R&D environment, free food, transport
","less attention to interns, not well organized in all departments
Advice to Management
well programmed internship periods, not limit to summer internships
Helpfu","well programmed internship periods, not limit to summer internships
Helpfu",4.0,3.0,2.0,4.0,4.0,2.0,Recommends,Positive Outlook,
Mon Mar 21 2016,Anonymous,,Current Employee ,Design Engineer Review,0,"salary, level of stress, reputation
","distance to city center, no rewards, no punishments, inadequate management, lack of competition
Helpfu",,4.0,5.0,3.0,3.0,5.0,3.0,Recommends,Neutral Outlook,
Sat Mar 19 2016, Senior Embedded Software Engineer,"Pretoria, Gauteng",Current Employee ,Software engineer,0,"Freedom, cutting edge, excellent colleagues
","No HR, no IT support.
Advice to Management
None
Helpfu","None
Helpfu",4.0,4.0,5.0,1.0,3.0,5.0,Recommends,Positive Outlook,
Sat Jan 23 2016,N/A,"London, England","Design Engineer in London, England",A good place to work in Ankara,0,"Great people to work with, 40 years of experience, good salary, R&D activities, free lunch and transportation, good health insurance, not stressed environment, people are helpful.
","The amount of education opportunuties abroad is not enough, needs more organizations for interaction of employees such as social events , or clubs within company.
Helpfu",,4.0,5.0,4.0,4.0,4.0,3.0,,,
Sat Jan 09 2016,N/A,Ankara,Project Engineer in Ankara,A special company:Aselsan,0,"Great colleagues who are graduates of the top universities in Turkey. The opportunity to contribute to many kinds of sophisticated work. Successful managers.
","There is not a specific disadvantage within this company.
Early starting hour. Congested work in some periods. Worth to be inside.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Dec 22 2015, Engineer,Ankara,Former Employee ,Project Engineer,0,"Working conditions, wages, working environment, managers
","Field of operations are very limited, no distinction between employees accordig to performance
Helpfu",,4.0,5.0,4.0,3.0,5.0,5.0,Recommends,Positive Outlook,
Sun Dec 20 2015,Anonymous,,Former Employee ,Decent R&D Defense Company,0,"- very good salary for junior
- interesting projects
- stable revenue
","- distance 
- promotion becomes at higher levels.
Helpfu",,4.0,4.0,5.0,3.0,5.0,4.0,Recommends,,Approves of CEO
Thu Dec 10 2015,N/A,, ,-,0,"Good place to work in Ankara.
","Good place to work in Ankara
Helpfu",,4.0,,,,,,,,
Thu Dec 03 2015,Anonymous,,Current Employee ,project management,1,"flexible working hours,average work load, net salaries,
","unqualified managers, extremely bad human resource department
Helpful (1",,3.0,4.0,2.0,1.0,4.0,1.0,,,
Fri Oct 23 2015, Senior Software Engineer,Ankara,Current Employee ,boring but worth a shot,3,"No firing. You can work untill your retirement. Salaries are over average. There are cafeterias for lunch and usually it's tasty. You can use free bus services for commuting between home and work. You can also use free car park if you wish.
","Too much paper work. There is a pointless rivalry between sectors. I know people working on the very same work but hiding from each other. Long projects may be boring.
Helpful (3",,4.0,4.0,3.0,4.0,4.0,2.0,Recommends,Neutral Outlook,No opinion of CEO
